gene	logFC
MvSl-1064-A2-R4_A2g00001	-1.44637206849912
MvSl-1064-A2-R4_A2g00152	-1.99005062297384
MvSl-1064-A2-R4_A2g00155	-1.12772088892259
MvSl-1064-A2-R4_A2g00188	-1.21621321898009
MvSl-1064-A2-R4_A2g00214	-1.08228815749841
MvSl-1064-A2-R4_A2g00219	-1.58322593920575
MvSl-1064-A2-R4_A2g00228	-3.27888797010686
MvSl-1064-A2-R4_A2g00233	-4.4015184101993
MvSl-1064-A2-R4_A2g00271	-1.98408763697901
MvSl-1064-A2-R4_A2g00282	-2.80417107377276
MvSl-1064-A2-R4_A2g00285	-7.50752616423921
MvSl-1064-A2-R4_A2g00317	-4.66394495788958
MvSl-1064-A2-R4_A2g00330	-1.02329203027806
MvSl-1064-A2-R4_A2g00331	-1.13815321575724
MvSl-1064-A2-R4_A2g00344	-2.05765693449492
MvSl-1064-A2-R4_A2g00346	-3.34796823758815
MvSl-1064-A2-R4_A2g00359	-1.06918419037466
MvSl-1064-A2-R4_A2g00361	-3.27948865231076
MvSl-1064-A2-R4_A2g00362	-5.17575548362162
MvSl-1064-A2-R4_A2g00404	-2.10161536020304
MvSl-1064-A2-R4_A2g00426	-4.36415938857085
MvSl-1064-A2-R4_A2g00502	-1.33133468967787
MvSl-1064-A2-R4_A2g00503	-1.52925811813466
MvSl-1064-A2-R4_A2g00504	-1.24613684145575
MvSl-1064-A2-R4_A2g00509	-1.12058369835113
MvSl-1064-A2-R4_A2g00512	-1.49502251580998
MvSl-1064-A2-R4_A2g00542	-0.969397053034017
MvSl-1064-A2-R4_A2g00550	-1.90771196476219
MvSl-1064-A2-R4_A2g00572	-3.70071561201431
MvSl-1064-A2-R4_A2g00623	-5.63324723737844
MvSl-1064-A2-R4_A2g00625	-3.13571671749915
MvSl-1064-A2-R4_A2g00627	-5.09648841253087
MvSl-1064-A2-R4_A2g00628	-4.10976183588291
MvSl-1064-A2-R4_A2g00648	-8.18049329738752
MvSl-1064-A2-R4_A2g00652	-9.07122083921143
MvSl-1064-A2-R4_A2g00662	-2.81696101705687
MvSl-1064-A2-R4_A2g00664	-3.02346694288035
MvSl-1064-A2-R4_A2g00665	-1.44145625973022
MvSl-1064-A2-R4_A2g00667	-1.69031984629539
MvSl-1064-A2-R4_A2g00689	-6.10083084616649
MvSl-1064-A2-R4_A2g00696	-1.40784690761361
MvSl-1064-A2-R4_A2g00697	-5.92551049170399
MvSl-1064-A2-R4_A2g00712	-1.00127295007699
MvSl-1064-A2-R4_A2g00739	-3.13228005770422
MvSl-1064-A2-R4_A2g00740	-4.57970450653875
MvSl-1064-A2-R4_A2g00758	-2.43042293005809
MvSl-1064-A2-R4_A2g00764	-0.904578129422422
MvSl-1064-A2-R4_A2g00765	-0.786971175311623
MvSl-1064-A2-R4_A2g00809	-4.33087028371871
MvSl-1064-A2-R4_A2g00830	-1.73514698875222
MvSl-1064-A2-R4_A2g00843	-1.10007029937959
MvSl-1064-A2-R4_A2g00851	-1.13756092209292
MvSl-1064-A2-R4_A2g00852	-1.00055215379999
MvSl-1064-A2-R4_A2g00940	-3.51441225114101
MvSl-1064-A2-R4_A2g00984	-5.6456191968101
MvSl-1064-A2-R4_A2g01013	-1.98403950849959
MvSl-1064-A2-R4_A2g01023	-1.77799363109747
MvSl-1064-A2-R4_A2g01040	-1.2799351315977
MvSl-1064-A2-R4_A2g01051	-1.79414507080567
MvSl-1064-A2-R4_A2g01056	-1.38338582665374
MvSl-1064-A2-R4_A2g01057	-1.97686544090225
MvSl-1064-A2-R4_A2g01067	-4.48386327590296
MvSl-1064-A2-R4_A2g01074	-5.13158774446183
MvSl-1064-A2-R4_A2g01078	-2.24761390535913
MvSl-1064-A2-R4_A2g01084	-4.95790107788658
MvSl-1064-A2-R4_A2g01086	-8.23954125139584
MvSl-1064-A2-R4_A2g01087	-0.884502127131515
MvSl-1064-A2-R4_A2g01089	-3.41335847016128
MvSl-1064-A2-R4_A2g01103	-2.10898942959619
MvSl-1064-A2-R4_A2g01118	-1.18903503912669
MvSl-1064-A2-R4_A2g01125	-1.10109480753212
MvSl-1064-A2-R4_A2g01140	-1.73195157075344
MvSl-1064-A2-R4_A2g01141	-2.19773922287434
MvSl-1064-A2-R4_A2g01149	-2.56803812701189
MvSl-1064-A2-R4_A2g01157	-6.51517977413535
MvSl-1064-A2-R4_A2g01158	-5.27002340299856
MvSl-1064-A2-R4_A2g01171	-1.27786156215592
MvSl-1064-A2-R4_A2g01172	-7.36025112045697
MvSl-1064-A2-R4_A2g01185	-1.67589103917884
MvSl-1064-A2-R4_A2g01206	-4.9571903325508
MvSl-1064-A2-R4_A2g01220	-4.65960208580165
MvSl-1064-A2-R4_A2g01239	-3.10081839213137
MvSl-1064-A2-R4_A2g01251	-0.895498720452885
MvSl-1064-A2-R4_A2g01272	-4.32567117459799
MvSl-1064-A2-R4_A2g01281	-0.672559379500113
MvSl-1064-A2-R4_A2g01297	-1.16330206515222
MvSl-1064-A2-R4_A2g01302	-2.93415309494286
MvSl-1064-A2-R4_A2g01327	-0.989326099806645
MvSl-1064-A2-R4_A2g01351	-4.72814298159205
MvSl-1064-A2-R4_A2g01380	-4.73864114076254
MvSl-1064-A2-R4_A2g01386	-1.17579018861592
MvSl-1064-A2-R4_A2g01389	-1.75836669868583
MvSl-1064-A2-R4_A2g01407	-1.57891411525658
MvSl-1064-A2-R4_A2g01408	-3.21425397463821
MvSl-1064-A2-R4_A2g01429	-2.73071325795241
MvSl-1064-A2-R4_A2g01476	-2.42923816691993
MvSl-1064-A2-R4_A2g01481	-0.979848532316635
MvSl-1064-A2-R4_A2g01482	-1.27889049729908
MvSl-1064-A2-R4_A2g01483	-1.11251060216445
