MvSl-1064-A1-R4_A1g00021	MvSl-1064-A1-R4_A1	aMAT	39845	40120	5.09301940961056	1.51409448514308	7.3319412285966e-10	7.50723361659063e-08
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	179366	179827	5.64428735711557	1.64719802954929	7.86021256037379e-10	7.95667880543292e-08
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.5144551003074	1.36180363566686	8.68697831336935e-10	8.67213076302195e-08
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.51284121082702	2.86252310336993	2.20105451890859e-28	8.16958068934906e-26
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	220047	220241	1.20679886961333	2.47124817063347	4.46774641333308e-08	3.52200752654611e-06
MvSl-1064-A1-R4_A1g00112	MvSl-1064-A1-R4_A1	aMAT	240393	243364	3.03387517965838	-1.25286845349048	0.000470042713945653	0.0159814522741522
MvSl-1064-A1-R4_A1g00209	MvSl-1064-A1-R4_A1	aMAT	380085	382864	5.78361689553945	1.27524512195404	1.10135571119165e-09	1.07811831596651e-07
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	aMAT	545893	546933	3.22292308471278	2.24131478981213	1.02056642996482e-10	1.09532599495502e-08
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	646353	651020	5.23155766743447	-1.03997234267757	4.70152095698201e-05	0.00229771188442252
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	667810	671393	4.77927462166404	1.93412253005848	2.24540017496206e-12	2.81718658571296e-10
MvSl-1064-A1-R4_A1g01282	MvSl-1064-A1-R4_A1	aMAT	817323	819348	2.37841757599337	-6.17656711296061	1.16413738401927e-30	4.93815991278267e-28
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	852461	853825	4.76921681641736	1.0720200361893	0.00016636164674331	0.00661584620173841
MvSl-1064-A1-R4_A1g01038	MvSl-1064-A1-R4_A1	aMAT	919803	924298	8.08640611884476	-2.44804904424862	9.51102765140922e-15	1.54044062397733e-12
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	aMAT	1017072	1017508	5.46038908506979	1.18899212520619	1.2303777808361e-06	7.82871805120572e-05
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	aMAT	1091186	1095689	3.80338654010994	3.59765044110069	4.99268363673601e-20	1.17039015358012e-17
MvSl-1064-A1-R4_A1g00270	MvSl-1064-A1-R4_A1	aMAT	1111101	1112366	5.52377076684924	1.14658198215634	3.2021620095193e-07	2.22850462349984e-05
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	1162650	1164414	4.17920072782698	-12.5204325936974	1.26421155940148e-71	3.75386552371612e-68
MvSl-1064-A1-R4_A1g01136	MvSl-1064-A1-R4_A1	aMAT	1164814	1164982	3.70277387921649	3.95083490661759	9.00775613754826e-25	2.86575327404571e-22
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1176877	1180058	3.00531525336697	-5.46680016060322	8.18805696548998e-32	3.83890586571499e-29
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1183296	1185232	3.95701026938193	-3.61809830778806	9.11110565122727e-29	3.52877083222316e-26
MvSl-1064-A1-R4_A1g01212	MvSl-1064-A1-R4_A1	aMAT	1185421	1186806	3.68478415072871	1.98008134205863	2.2995062229492e-07	1.65193559951866e-05
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1378554	1381105	1.32646367499525	4.65808951563058	1.93352131282216e-16	3.82751285658218e-14
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1389234	1391759	6.33471636159406	5.49597304172742	3.46999071144897e-104	3.09106772575875e-100
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1393224	1396199	8.46395048836884	3.50629370671791	2.51415739202452e-34	1.31741847342085e-31
MvSl-1064-A1-R4_A1g00644	MvSl-1064-A1-R4_A1	aMAT	1588797	1592442	5.04824636620791	1.3207337051043	8.96754921711046e-08	6.71285112823698e-06
MvSl-1064-A1-R4_A1g00835	MvSl-1064-A1-R4_A1	aMAT	1637608	1638887	4.36863237224011	-4.21139954916937	3.97433101701167e-38	2.52881004996714e-35
MvSl-1064-A1-R4_A1g00163	MvSl-1064-A1-R4_A1	aMAT	1648933	1652928	1.64038219865471	2.30698618271007	2.18099937285196e-08	1.78241673517113e-06
MvSl-1064-A1-R4_A1g01358	MvSl-1064-A1-R4_A1	aMAT	1688108	1688798	2.12941828887106	-1.31074222160522	0.000306533244866414	0.011190976005205
MvSl-1064-A1-R4_A1g00853	MvSl-1064-A1-R4_A1	aMAT	1711315	1715586	7.43225327766646	1.60202969465559	3.25661211678233e-15	5.80198014725939e-13
MvSl-1064-A1-R4_A1g01432	MvSl-1064-A1-R4_A1	aMAT	1786241	1788119	4.7974067590908	-1.15963539548225	2.86930264177486e-05	0.00146895103062819
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1790347	1792433	6.06799219365409	2.95453030625525	2.19184852993067e-42	1.95249867046224e-39
MvSl-1064-A1-R4_A1g00956	MvSl-1064-A1-R4_A1	aMAT	1794549	1795435	6.00171105436309	-1.56857892827048	1.54074071280792e-13	2.17855845550681e-11
MvSl-1064-A1-R4_A1g00959	MvSl-1064-A1-R4_A1	aMAT	1838292	1841771	4.97589969122206	-1.92935936374581	4.74085063266455e-15	7.96820706335393e-13
MvSl-1064-A1-R4_A1g01045	MvSl-1064-A1-R4_A1	aMAT	1907815	1909744	2.20391123660666	-2.98502790641293	2.71660193138114e-09	2.49479278399414e-07
MvSl-1064-A1-R4_A1g00972	MvSl-1064-A1-R4_A1	aMAT	2138970	2141225	6.17458799924898	1.76142274328535	6.60477960347204e-16	1.25181652569636e-13
MvSl-1064-A1-R4_A1g00804	MvSl-1064-A1-R4_A1	aMAT	2194410	2199254	1.84473529380773	-2.26732739470134	2.44026590017403e-07	1.72898409367985e-05
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2515006	2516109	7.58838563419469	-3.43352633686467	1.96374698663353e-53	2.91550969282192e-50
MvSl-1064-A1-R4_A1g01261	MvSl-1064-A1-R4_A1	aMAT	2570487	2572532	10.6590402717022	2.08306420383073	5.53475788500043e-09	4.78675953782367e-07
MvSl-1064-A1-R4_A1g00154	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	4.89918471183251	1.19990710717855	6.98221430439264e-07	4.57335036937718e-05
MvSl-1064-A1-R4_A1g00646	MvSl-1064-A1-R4_A1	aMAT	2776699	2777667	8.0183988016333	1.50964723349858	8.76169475383897e-10	8.67213076302195e-08
MvSl-1064-A1-R4_A1g01347	MvSl-1064-A1-R4_A1	aMAT	2816107	2817007	6.92006136598164	-1.10086985403714	3.46713677593515e-09	3.11972266666973e-07
MvSl-1064-A1-R4_A1g00923	MvSl-1064-A1-R4_A1	aMAT	3018297	3020055	3.81587210218896	-1.14939674192045	0.000164773142967328	0.00658205900247962
MvSl-1064-A1-R4_A1g00453	MvSl-1064-A1-R4_A1	aMAT	3104710	3107087	2.16297766508773	-5.47778835800836	1.6869171556785e-25	5.5655770454756e-23
MvSl-1064-A1-R4_A1g00929	MvSl-1064-A1-R4_A1	aMAT	3107476	3107769	0.230060429100657	-2.77792479696371	3.21959080171715e-06	0.000195102822188411
MvSl-1064-A1-R4_A1g00495	MvSl-1064-A1-R4_A1	aMAT	3171155	3174630	6.93623921266344	2.06770355586782	6.85813211534681e-27	2.44368963534037e-24
MvSl-1064-A1-R4_A1g01515	MvSl-1064-A1-R4_A1	aMAT	3408913	3409518	5.67280514360077	-1.61854402523244	1.00679480971544e-12	1.31890120072723e-10
