MvSl-1064-A1-R4_A1g00004	0.02064	0.00656	0.01054	0.00331	1.95823569	MvSl-1064-A1-R4_A1g00004	MvSl-1064-A1-R4_A1	aMAT	2563	6967	6.32027848343254	-0.092779822764117	0.614001591869359	0.999948200629833	6.3119019954676	6.2333366399722	6.33605034904008	6.39495192925446
MvSl-1064-A1-R4_A1g00005	0	0	0.00487	0	0	MvSl-1064-A1-R4_A1g00005	MvSl-1064-A1-R4_A1	aMAT	7783	9967	5.90543882789006	-0.0590526615836985	0.773524910490278	0.999948200629833	5.78334110921104	5.96221600675061	6.01455467452434	5.84990265635339
MvSl-1064-A1-R4_A1g00007	0.00086	0.00086	0.0083	0.00417	0.103613209	MvSl-1064-A1-R4_A1g00007	MvSl-1064-A1-R4_A1	aMAT	11416	12757	7.69702806147738	0.210247651777719	0.311896174368606	0.936577408170126	7.7045475081646	7.88637562948655	7.60077307103457	7.57548767658288
MvSl-1064-A1-R4_A1g00008	0.00555	0.00278	0.00006	0.0002	92.34608985	MvSl-1064-A1-R4_A1g00008	MvSl-1064-A1-R4_A1	aMAT	13778	17299	7.65795287473092	0.432933132201882	0.105161947157457	0.642749317528224	7.55643236532099	8.10770310325861	7.71349700040685	7.06538556236651
MvSl-1064-A1-R4_A1g00009	0.00001	0	0.00554	0.00063	0.001805022	MvSl-1064-A1-R4_A1g00009	MvSl-1064-A1-R4_A1	aMAT	17742	19664	7.47181280987472	0.706049450872488	0.0118810138308907	0.176287493298745	7.28436166571824	8.15144129904257	7.28658464619866	6.83041490620031
MvSl-1064-A1-R4_A1g00013	0.00347	0.00347	0.02046	0.01455	0.169598389	MvSl-1064-A1-R4_A1g00013	MvSl-1064-A1-R4_A1	aMAT	25010	25687	6.09085468021372	0.0516676424681896	0.786956639745532	0.999948200629833	6.15485898988642	6.07706541884105	6.06817281313013	6.06154026759351
MvSl-1064-A1-R4_A1g00017	0.64147	0.09044	1.23608	0.3286	0.518955042	MvSl-1064-A1-R4_A1g00017	MvSl-1064-A1-R4_A1	aMAT	32832	32999	1.15433487887332	-0.889549944484069	0.0491394181696008	0.435819001580659	0.271448488362592	0.954753038975884	1.21295252718882	1.74897993219013
MvSl-1064-A1-R4_A1g00019	0.77811	0.1213	3.28127	1.95552	0.237136833	MvSl-1064-A1-R4_A1g00019	MvSl-1064-A1-R4_A1	aMAT	37426	37720	1.67767775681545	0.0401030088875981	0.91917307239367	0.999948200629833	1.73187188615362	1.66258458365572	1.34753705203303	1.91427760014753
MvSl-1064-A1-R4_A1g00023	0.00765	0.00544	0.00008	0.00006	95.50561798	MvSl-1064-A1-R4_A1g00023	MvSl-1064-A1-R4_A1	aMAT	41703	42358	0.980680146668495	0.460336562123917	0.285496635197182	0.921693387837587	1.27673162014256	1.09952759090051	0.863517532003935	0.630114728888961
MvSl-1064-A1-R4_A1g00025	0.0058	0.0034	0.02211	0.01594	0.262323553	MvSl-1064-A1-R4_A1g00025	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.887554806693549	-0.21653110679572	0.657558330308316	0.999948200629833	1.17906645534136	0.227750756851608	0.629920812181709	1.26850036198421
