MvSl-1064-A1-R4_A1g00007	PAR	PAR	MvSl-1064-A1-R4_A1g00007	MvSl-1064-A1-R4_A1	aMAT	11416	12757	7.69702806147738	0.210247651777719	0.311896174368606	0.936577408170126	7.7045475081646	7.88637562948655	7.60077307103457	7.57548767658288
MvSl-1064-A1-R4_A1g00009	PAR	PAR	MvSl-1064-A1-R4_A1g00009	MvSl-1064-A1-R4_A1	aMAT	17742	19664	7.47181280987472	0.706049450872488	0.0118810138308907	0.176287493298745	7.28436166571824	8.15144129904257	7.28658464619866	6.83041490620031
MvSl-1064-A1-R4_A1g00013	PAR	PAR	MvSl-1064-A1-R4_A1g00013	MvSl-1064-A1-R4_A1	aMAT	25010	25687	6.09085468021372	0.0516676424681896	0.786956639745532	0.999948200629833	6.15485898988642	6.07706541884105	6.06817281313013	6.06154026759351
MvSl-1064-A1-R4_A1g00019	PAR	PAR	MvSl-1064-A1-R4_A1g00019	MvSl-1064-A1-R4_A1	aMAT	37426	37720	1.67767775681545	0.0401030088875981	0.91917307239367	0.999948200629833	1.73187188615362	1.66258458365572	1.34753705203303	1.91427760014753
MvSl-1064-A1-R4_A1g00023	PAR	PAR	MvSl-1064-A1-R4_A1g00023	MvSl-1064-A1-R4_A1	aMAT	41703	42358	0.980680146668495	0.460336562123917	0.285496635197182	0.921693387837587	1.27673162014256	1.09952759090051	0.863517532003935	0.630114728888961
MvSl-1064-A1-R4_A1g00025	PAR	PAR	MvSl-1064-A1-R4_A1g00025	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.887554806693549	-0.21653110679572	0.657558330308316	0.999948200629833	1.17906645534136	0.227750756851608	0.629920812181709	1.26850036198421
MvSl-1064-A1-R4_A1g00026	PAR	PAR	MvSl-1064-A1-R4_A1g00026	MvSl-1064-A1-R4_A1	aMAT	46588	48824	5.60615039138889	-0.18824904634592	0.416916482182434	0.997594911780213	5.69923522900265	5.28997500670962	5.49395866631373	5.87463896811317
MvSl-1064-A1-R4_A1g00027	PAR	PAR	MvSl-1064-A1-R4_A1g00027	MvSl-1064-A1-R4_A1	aMAT	50171	55586	1.38404689135791	-0.137248591796839	0.731050430627217	0.999948200629833	1.24490556742889	1.38028012209584	1.29519999604119	1.58424300172048
MvSl-1064-A1-R4_A1g00032	PAR	PAR	MvSl-1064-A1-R4_A1g00032	MvSl-1064-A1-R4_A1	aMAT	61566	63177	9.32764031730772	0.0612249610000717	0.821888963256476	0.999948200629833	9.33772971069527	9.37784802869266	9.33716719409615	9.25509110502099
MvSl-1064-A1-R4_A1g00035	PAR	PAR	MvSl-1064-A1-R4_A1g00035	MvSl-1064-A1-R4_A1	aMAT	68178	68401	5.11404029486096	0.425626028101311	0.0659210937912802	0.514620942994298	5.23382744979409	5.38486407383349	4.98402413921541	4.78274218895858
MvSl-1064-A1-R4_A1g00037	PAR	PAR	MvSl-1064-A1-R4_A1g00037	MvSl-1064-A1-R4_A1	aMAT	71408	72880	4.72082072122481	0.137665587727244	0.573698017204694	0.999948200629833	4.87693982156516	4.69355021141666	4.53422396875756	4.75878204342374
MvSl-1064-A1-R4_A1g00039	PAR	PAR	MvSl-1064-A1-R4_A1g00039	MvSl-1064-A1-R4_A1	aMAT	77299	78423	8.10239478013328	0.29544145077894	0.195990744341563	0.817610736822435	8.17281022593089	8.30911965718591	8.08286188448651	7.79753044469707
MvSl-1064-A1-R4_A1g00047	PAR	PAR	MvSl-1064-A1-R4_A1g00047	MvSl-1064-A1-R4_A1	aMAT	90443	91903	4.98171961068993	0.101429368605317	0.668060328818713	0.999948200629833	4.91282753804515	5.14108986934776	4.97781130237497	4.88146390791432
MvSl-1064-A1-R4_A1g00051	PAR	PAR	MvSl-1064-A1-R4_A1g00051	MvSl-1064-A1-R4_A1	aMAT	101324	106023	6.84610413815372	0.525177702225711	0.0247813692971619	0.29019536604784	6.78068512794071	7.33606293458952	6.77454713830089	6.30846696641689
