gene	logFC
MvSl-1064-A2-R4_A2g00152	-2.47572741234385
MvSl-1064-A2-R4_A2g00155	-3.10072489851168
MvSl-1064-A2-R4_A2g00156	-1.54106854183459
MvSl-1064-A2-R4_A2g00167	-2.33611029620525
MvSl-1064-A2-R4_A2g00175	-3.4305063202391
MvSl-1064-A2-R4_A2g00177	-1.0285032525992
MvSl-1064-A2-R4_A2g00188	-1.68767006572315
MvSl-1064-A2-R4_A2g00189	-1.26487185859325
MvSl-1064-A2-R4_A2g00190	-1.3165064000511
MvSl-1064-A2-R4_A2g00219	-2.16578156291447
MvSl-1064-A2-R4_A2g00236	-0.937205645466114
MvSl-1064-A2-R4_A2g00252	-1.42636675422619
MvSl-1064-A2-R4_A2g00282	-3.74136231221655
MvSl-1064-A2-R4_A2g00330	-1.5559113446539
MvSl-1064-A2-R4_A2g00331	-1.3809005726354
MvSl-1064-A2-R4_A2g00340	-1.00716926009074
MvSl-1064-A2-R4_A2g00344	-2.51724370630915
MvSl-1064-A2-R4_A2g00346	-3.42951155763809
MvSl-1064-A2-R4_A2g00359	-2.47185382279755
MvSl-1064-A2-R4_A2g00360	-5.2483281916532
MvSl-1064-A2-R4_A2g00361	-1.97718287861077
MvSl-1064-A2-R4_A2g00362	-2.02048930691408
MvSl-1064-A2-R4_A2g00404	-1.76253249162744
MvSl-1064-A2-R4_A2g00450	-1.20446783595627
MvSl-1064-A2-R4_A2g00483	-0.893892548295422
MvSl-1064-A2-R4_A2g00502	-2.60580823483245
MvSl-1064-A2-R4_A2g00503	-2.53365260229382
MvSl-1064-A2-R4_A2g00504	-2.29375575560745
MvSl-1064-A2-R4_A2g00510	-3.07013517943504
MvSl-1064-A2-R4_A2g00524	-5.37605011826321
MvSl-1064-A2-R4_A2g00550	-1.15795648115074
MvSl-1064-A2-R4_A2g00572	-4.63240159845455
MvSl-1064-A2-R4_A2g00625	-4.91535035746957
MvSl-1064-A2-R4_A2g00627	-2.58905959546944
MvSl-1064-A2-R4_A2g00628	-2.24854646675893
MvSl-1064-A2-R4_A2g00637	-0.813955907939416
MvSl-1064-A2-R4_A2g00662	-2.98233427490414
MvSl-1064-A2-R4_A2g00665	-1.8727364852926
MvSl-1064-A2-R4_A2g00667	-2.01406803947862
MvSl-1064-A2-R4_A2g00685	-1.0794025080226
MvSl-1064-A2-R4_A2g00692	-4.61067432815417
MvSl-1064-A2-R4_A2g00696	-4.20742158635544
MvSl-1064-A2-R4_A2g00697	-9.00763776219734
MvSl-1064-A2-R4_A2g00729	-0.864195031411624
MvSl-1064-A2-R4_A2g00739	-6.51571050775942
MvSl-1064-A2-R4_A2g00740	-8.36869625471061
MvSl-1064-A2-R4_A2g00760	-3.01649709312697
MvSl-1064-A2-R4_A2g00830	-1.856936923414
MvSl-1064-A2-R4_A2g00848	-2.65714339967703
MvSl-1064-A2-R4_A2g00851	-1.56859298312026
MvSl-1064-A2-R4_A2g00852	-1.10747990056499
MvSl-1064-A2-R4_A2g00906	-0.97455974720564
MvSl-1064-A2-R4_A2g00940	-4.64568835550563
MvSl-1064-A2-R4_A2g00945	-1.25202045650774
MvSl-1064-A2-R4_A2g00997	-0.690682275001357
MvSl-1064-A2-R4_A2g01013	-1.10874197487023
MvSl-1064-A2-R4_A2g01026	-1.01861102572332
MvSl-1064-A2-R4_A2g01040	-1.80247680553929
MvSl-1064-A2-R4_A2g01054	-1.96408745903925
MvSl-1064-A2-R4_A2g01055	-1.37065897709923
MvSl-1064-A2-R4_A2g01056	-3.0828501031163
MvSl-1064-A2-R4_A2g01057	-4.66714775900789
MvSl-1064-A2-R4_A2g01067	-7.52764664924295
MvSl-1064-A2-R4_A2g01074	-4.79391099888714
MvSl-1064-A2-R4_A2g01086	-2.38568051297708
MvSl-1064-A2-R4_A2g01087	-1.10176760606984
MvSl-1064-A2-R4_A2g01115	-0.964114904868866
MvSl-1064-A2-R4_A2g01141	-1.47005478901144
MvSl-1064-A2-R4_A2g01150	-0.617083605195825
MvSl-1064-A2-R4_A2g01163	-0.742161417281724
MvSl-1064-A2-R4_A2g01167	-2.80468253949449
MvSl-1064-A2-R4_A2g01171	-2.0469102663557
MvSl-1064-A2-R4_A2g01185	-1.73764690997897
MvSl-1064-A2-R4_A2g01220	-3.75668083123335
MvSl-1064-A2-R4_A2g01239	-3.75577967466112
MvSl-1064-A2-R4_A2g01272	-2.44115110653244
MvSl-1064-A2-R4_A2g01297	-3.42863493957659
MvSl-1064-A2-R4_A2g01302	-4.34878103329118
MvSl-1064-A2-R4_A2g01327	-0.88610843464352
MvSl-1064-A2-R4_A2g01351	-5.02897645299598
MvSl-1064-A2-R4_A2g01380	-6.31275335216386
MvSl-1064-A2-R4_A2g01386	-1.14218244361516
MvSl-1064-A2-R4_A2g01389	-1.12965733752479
MvSl-1064-A2-R4_A2g01406	-0.77667367000588
MvSl-1064-A2-R4_A2g01407	-1.03397700754842
MvSl-1064-A2-R4_A2g01408	-4.21003320091324
MvSl-1064-A2-R4_A2g01481	-1.37322522696662
MvSl-1064-A2-R4_A2g01482	-1.57549520114047
MvSl-1064-A2-R4_A2g01483	-0.964651644212402
MvSl-1064-A2-R4_A2g01484	-1.8499431161313
MvSl-1064-A2-R4_A2g01485	-2.81361046470786
MvSl-1064-A2-R4_A2g01496	-1.65042830732224
MvSl-1064-A2-R4_A2g01498	-1.37117187291292
MvSl-1064-A2-R4_A2g01550	-6.14055989185098
MvSl-1064-A2-R4_A2g01574	-3.76954893375333
MvSl-1064-A2-R4_A2g01597	-4.92063066445215
MvSl-1064-A2-R4_A2g01603	-2.9816932938475
MvSl-1064-A2-R4_A2g01616	-1.91108114780714
MvSl-1064-A2-R4_A2g01702	-2.1892458405035
MvSl-1064-A2-R4_A2g01707	-5.80212578273361
MvSl-1064-A2-R4_A2g01708	-8.23191208392247
MvSl-1064-A2-R4_A2g01709	-2.09086672736118
MvSl-1064-A2-R4_A2g01714	-1.61425354158263
MvSl-1064-A2-R4_A2g01718	-1.59922762063261
MvSl-1064-A2-R4_A2g01723	-0.990594743517952
MvSl-1064-A2-R4_A2g01730	-5.9331441839342
MvSl-1064-A2-R4_A2g01733	-1.09479809081902
MvSl-1064-A2-R4_A2g01740	-0.6106857252831
