gene	FDR
MvSl-1064-A1-R4_A1g00002	0.683098711979708
MvSl-1064-A1-R4_A1g00003	1
MvSl-1064-A1-R4_A1g00004	1.08932991198668e-05
MvSl-1064-A1-R4_A1g00005	0.101765171088745
MvSl-1064-A1-R4_A1g00006	4.25357901428928e-09
MvSl-1064-A1-R4_A1g00007	0.441528801558528
MvSl-1064-A1-R4_A1g00008	1
MvSl-1064-A1-R4_A1g00009	0.50548662269082
MvSl-1064-A1-R4_A1g00010	2.9972858174583e-05
MvSl-1064-A1-R4_A1g00011	0.114953183451357
MvSl-1064-A1-R4_A1g00013	0.100335692664788
MvSl-1064-A1-R4_A1g00014	0.00407985838571519
MvSl-1064-A1-R4_A1g00015	0.0572979662177827
MvSl-1064-A1-R4_A1g00016	0.118113949417622
MvSl-1064-A1-R4_A1g00017	0.0498240857027164
MvSl-1064-A1-R4_A1g00019	1
MvSl-1064-A1-R4_A1g00020	1
MvSl-1064-A1-R4_A1g00021	1
MvSl-1064-A1-R4_A1g00023	0.473754809944919
MvSl-1064-A1-R4_A1g00024	0.284969614956687
MvSl-1064-A1-R4_A1g00025	1
MvSl-1064-A1-R4_A1g00026	1
MvSl-1064-A1-R4_A1g00027	0.000309875409439015
MvSl-1064-A1-R4_A1g00028	0.0596324360058099
MvSl-1064-A1-R4_A1g00029	6.50830805155442e-12
MvSl-1064-A1-R4_A1g00030	1.33879645771635e-12
MvSl-1064-A1-R4_A1g00031	1
MvSl-1064-A1-R4_A1g00032	0.0566843018761038
MvSl-1064-A1-R4_A1g00033	1
MvSl-1064-A1-R4_A1g00035	1
MvSl-1064-A1-R4_A1g00036	0.48336118938371
MvSl-1064-A1-R4_A1g00037	1.2065274680016e-05
MvSl-1064-A1-R4_A1g00039	1
MvSl-1064-A1-R4_A1g00040	1
MvSl-1064-A1-R4_A1g00046	1
MvSl-1064-A1-R4_A1g00047	0.00742637840195101
MvSl-1064-A1-R4_A1g00048	0.627857494714444
