0	0	1	MvSl-1064-A1-R4_A1g00002	bPAR	bPAR	1	0	0	0	0	0	-0.102083278	0.999958419	4.672522552	4.400779395	4.734927104	4.548176599	NON	4.53665	4.64155	MvSl-1064-A2-R4_A2g00002	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00009	bPAR	bPAR	2	121.5	243	0	0	0	0.706101624	0.18623183	7.295073378	8.162255044	7.297162385	6.841342334	NON	7.72866	7.06925	MvSl-1064-A2-R4_A2g00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00010	bPAR	bPAR	4	152.75	611	0	0	0	0.529466874	0.797923637	1.809873885	2.448147656	1.719907663	1.573184558	NON	2.12901	1.64655	MvSl-1064-A2-R4_A2g00010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	MvSl-1064-A1-R4_A1g00011	bPAR	bPAR	2	67.5	135	0	0	0	0.617651921	0.779702416	1.048338907	2.005110088	1.075095065	0.944787738	NON	1.52672	1.00994	MvSl-1064-A2-R4_A2g00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	MvSl-1064-A1-R4_A1g00013	bPAR	bPAR	6	75.6667	454	0	0	0	0.051676877	0.999958419	6.165570737	6.087879102	6.078750701	6.072467594	NON	6.12672	6.07561	MvSl-1064-A2-R4_A2g00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	MvSl-1064-A1-R4_A1g00014	bPAR	bPAR	3	74	222	0	0	0	-0.536342383	0.887058954	1.318584197	2.578332886	2.99131637	2.089065632	NON	1.94846	2.54019	MvSl-1064-A2-R4_A2g00014	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	2	MvSl-1064-A1-R4_A1g00015	bPAR	bPAR	2	42	84	0	0	0	-0.530987916	0.929495059	1.349065323	3.078290666	3.322926294	2.538025715	NON	2.21368	2.93048	MvSl-1064-A2-R4_A2g00015	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	2	MvSl-1064-A1-R4_A1g00016	bPAR	bPAR	1	0	0	0	0	0	0.541950925	0.943680004	0.217552452	0.761418038	0.41202747	-0.532256666	NON	0.489485	-0.0601146	MvSl-1064-A2-R4_A2g00016	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	2	MvSl-1064-A1-R4_A1g00017	bPAR	bPAR	8	87.375	699	0	0	0	-0.889547079	0.448778782	0.282163865	0.965564	1.22353768	1.759902609	NON	0.623864	1.49172	MvSl-1064-A2-R4_A2g00017	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	2	MvSl-1064-A1-R4_A1g00019	bPAR	bPAR	3	216.667	650	0	0	0	0.040083759	0.999958419	1.742584912	1.673396632	1.358121534	1.925200807	NON	1.70799	1.64166	MvSl-1064-A2-R4_A2g00019	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0	0	2	MvSl-1064-A1-R4_A1g00020	bPAR	bPAR	1	0	0	0	0	0	0.211570811	0.999958419	1.719439276	2.349481544	2.072947847	1.616815745	NON	2.03446	1.84488	MvSl-1064-A2-R4_A2g00020	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0	0	2	MvSl-1064-A1-R4_A1g00021	bPAR	bPAR	1	142	142	0	0	0	1.514094485	7.51E-08	5.839041376	5.457895284	4.191586542	4.110555238	Up	5.64847	4.15107	MvSl-1064-A2-R4_A2g00021	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00023	bPAR	bPAR	4	203	812	0	0	0	0.460352738	0.931558814	1.287445144	1.11033882	0.874104747	0.641031669	NON	1.19889	0.757568	MvSl-1064-A2-R4_A2g00023	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00025	bPAR	bPAR	7	87.7143	614	0	0	0	-0.216576115	0.999958419	1.189780108	0.238559882	0.640509712	1.279421104	NON	0.71417	0.959965	MvSl-1064-A2-R4_A2g00025	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00032	bPAR	bPAR	12	93.6667	1124	0	0	0	0.061240754	0.999958419	9.348441402	9.388661784	9.347744848	9.266018651	NON	9.36855	9.30688	MvSl-1064-A2-R4_A2g00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00033	bPAR	bPAR	3	51.6667	155	0	0	0	-0.284616013	0.882867969	4.433885895	4.459406433	4.707452897	4.752696941	NON	4.44665	4.73007	MvSl-1064-A2-R4_A2g00033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00035	bPAR	bPAR	1	0	0	0	0	0	0.425650311	0.529848335	5.244539252	5.395677707	4.994602318	4.793669164	NON	5.32011	4.89414	MvSl-1064-A2-R4_A2g00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	MvSl-1064-A1-R4_A1g00036	bPAR	bPAR	3	93	279	0	0	0	0.003551398	0.999958419	5.319569804	5.347187874	5.34349777	5.316202274	NON	5.33338	5.32985	MvSl-1064-A2-R4_A2g00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	MvSl-1064-A1-R4_A1g00037	bPAR	bPAR	2	85.5	171	0	0	0	0.137660032	0.999958419	4.887651657	4.704363765	4.544802349	4.769709008	NON	4.79601	4.65726	MvSl-1064-A2-R4_A2g00037	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	1	MvSl-1064-A1-R4_A1g00039	bPAR	bPAR	12	90.0833	1081	0	0	0	0.295471116	0.830462169	8.183521926	8.319933404	8.093439576	7.808457943	NON	8.25173	7.95095	MvSl-1064-A2-R4_A2g00039	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0	0	1	MvSl-1064-A1-R4_A1g00040	bPAR	bPAR	7	87.5714	613	0	0	0	-0.153782551	0.999958419	1.010700459	1.241901245	1.195045959	1.358657151	NON	1.1263	1.27685	MvSl-1064-A2-R4_A2g00040	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0	0	1	MvSl-1064-A1-R4_A1g00077	bPAR	bPAR	1	93	93	0	0	0	0.049928904	0.999958419	6.504559513	6.686659062	6.665616765	6.421341294	NON	6.59561	6.54348	MvSl-1064-A2-R4_A2g00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	MvSl-1064-A1-R4_A1g00078	bPAR	bPAR	1	0	0	0	0	0	0.994579566	0.003970201	7.302393418	7.724802124	6.845949474	6.138506951	Up	7.5136	6.49223	MvSl-1064-A2-R4_A2g00078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	MvSl-1064-A1-R4_A1g00079	bPAR	bPAR	10	83.6	836	0	0.1	1	1.64719803	7.96E-08	6.547084735	5.863644433	4.361456565	4.807856549	Up	6.20536	4.58466	MvSl-1064-A2-R4_A2g00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	MvSl-1064-A1-R4_A1g00080	bPAR	bPAR	3	92	276	0	0	0	1.361803636	8.67E-08	6.185765975	5.880148605	4.707452897	4.65667321	Up	6.03296	4.68206	MvSl-1064-A2-R4_A2g00080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	3	MvSl-1064-A1-R4_A1g00081	faBlack	NRR	8	84	672	0	0.25	2	2.862523103	8.17E-26	6.532218547	6.091154497	3.269272678	3.657029593	Up	6.31169	3.46315	MvSl-1064-A2-R4_A2g00081	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
3	0	0	MvSl-1064-A1-R4_A1g00368	dRed	NRR	3	85.6667	257	0	-0.3333	-1	0.047631159	0.999958419	6.048561394	6.377108691	6.354700873	5.968948674	NON	6.21284	6.16182	MvSl-1064-A2-R4_A2g00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	MvSl-1064-A1-R4_A1g00369	dRed	NRR	5	75.8	379	0	0	0	0.088019809	0.999958419	6.983362633	7.208454582	7.064972384	6.957785847	NON	7.09591	7.01138	MvSl-1064-A2-R4_A2g00126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	MvSl-1064-A1-R4_A1g00370	dRed	NRR	5	64.8	324	0	0	0	0.071834435	0.999958419	6.995456553	7.051409761	6.933710852	6.969928766	NON	7.02343	6.95182	MvSl-1064-A2-R4_A2g00127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	MvSl-1064-A1-R4_A1g00371	dRed	NRR	6	91.3333	548	0	2.6666	16	0.323685138	0.638844931	7.404333904	7.500938328	7.096123462	7.163024829	NON	7.45264	7.12957	MvSl-1064-A2-R4_A2g00128	0	0	0	0	0	0	0	0	0	1	0	-1	0	-1	0	-1
0	0	0	MvSl-1064-A1-R4_A1g00372	dRed	NRR	5	79	395	0	0	0	-0.153090469	0.999958419	7.300445036	7.394051345	7.518828324	7.483007586	NON	7.34725	7.50092	MvSl-1064-A2-R4_A2g00129	0	0	0	0	0	0	0	0	0	2	0	-2	0	-2	0	-2
0	0	0	MvSl-1064-A1-R4_A1g00373	dRed	NRR	3	100	300	0	0	0	-0.309993049	0.817155424	5.203424239	5.705940177	5.921337318	5.636761223	NON	5.45468	5.77905	MvSl-1064-A2-R4_A2g00130	0	0	0	0	0	0	0	0	0	2	0	-2	0	-2	0	-2
0	0	0	MvSl-1064-A1-R4_A1g00374	dRed	NRR	4	71.5	286	0	0	0	-0.126027095	0.999958419	7.885434747	7.463937658	7.749095114	7.879866999	NON	7.67469	7.81448	MvSl-1064-A2-R4_A2g00131	0	0	0	1	0	-1	0	0	0	2	0	-2	0	-1	0	-2
0	0	0	MvSl-1064-A1-R4_A1g00375	dRed	NRR	1	75	75	0	0	0	0.630356769	0.368264994	4.768673228	4.379505229	3.65124305	4.213612838	NON	4.57409	3.93243	MvSl-1064-A2-R4_A2g00132	0	0	0	1	0	-1	0	0	0	2	0	-2	0	-1	0	-2
2	3	5	MvSl-1064-A1-R4_A1g01392	faBlack	NRR	4	72.5	290	0	-4.5	-18	0.221441848	0.954006241	5.47102781	5.938290068	5.575331098	5.426052316	NON	5.70466	5.50069	MvSl-1064-A2-R4_A2g00153	1	0	0	0	1	0	2	3	1	2	1	1	0	1	1	1
2	3	2	MvSl-1064-A1-R4_A1g00290	faBlack	NRR	4	86.75	347	0	0.5	2	-0.171909394	0.99271075	7.042843218	7.233373128	7.196553288	7.420904294	NON	7.13811	7.30873	MvSl-1064-A2-R4_A2g00169	0	0	1	0	-1	0	1	1	2	1	-1	0	0	0	-1	0
5	2	1	MvSl-1064-A1-R4_A1g00772	fBlue	NRR	3	82.6667	248	0	17	51	0.40820065	0.870622395	3.850402413	4.704363765	4.198779582	3.609225091	NON	4.27738	3.904	MvSl-1064-A2-R4_A2g00179	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1	2	5	MvSl-1064-A1-R4_A1g01389	faBlack	NRR	1	0	0	0	0	0	0.424743351	0.425618247	6.707131379	7.098825877	6.654542294	6.308625653	NON	6.90298	6.48158	MvSl-1064-A2-R4_A2g00185	0	1	0	0	0	1	1	2	0	2	1	0	1	-1	1	0
1	1	5	MvSl-1064-A1-R4_A1g01388	faBlack	NRR	2	65.5	131	0	1.5	3	-0.405275717	0.781615123	4.66345529	5.628403965	5.78101958	5.46088575	NON	5.14593	5.62095	MvSl-1064-A2-R4_A2g00186	1	1	0	0	1	1	1	1	0	2	1	-1	0	-2	1	-1
3	3	5	MvSl-1064-A1-R4_A1g01252	eOrange	NRR	4	130.25	521	0	-19.5	-78	-0.196291943	0.939446752	6.963798978	6.984879815	7.184828165	7.156110139	NON	6.97434	7.17047	MvSl-1064-A2-R4_A2g00195	0	0	0	0	0	0	1	4	1	1	0	3	0	3	0	3
3	3	5	MvSl-1064-A1-R4_A1g01253	faBlack	NRR	4	105	420	0	10	40	0.883920258	0.001349784	6.908589455	7.116078726	6.325425345	5.910981333	Up	7.01233	6.1182	MvSl-1064-A2-R4_A2g00196	0	3	0	0	0	3	1	4	1	3	0	1	0	-2	0	1
2	3	2	MvSl-1064-A1-R4_A1g00593	fBlue	NRR	6	90.1667	541	0	0.5	3	-0.033157431	0.999958419	8.150102016	7.916704828	7.981638843	8.155616452	NON	8.0334	8.06863	MvSl-1064-A2-R4_A2g00210	0	0	0	0	0	0	1	1	0	2	1	-1	1	-1	1	-1
