MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	5.495973042	3.09E-100	7.268409376	7.339091646	2.103929022	1.52819258	DE	7.30375	1.81606
MvSl-1064-A1-R4_MC07g08235	MvSl-1064-A1-R4_MC08	5.637470206	5.04E-57	5.528754684	5.941922862	0.460710554	-0.050549349	DE	5.73534	0.205081
MvSl-1064-A1-R4_MC13g11429	MvSl-1064-A1-R4_MC13	7.317495501	3.70E-55	4.92859408	5.476383141	-1.428226141	-1.834813126	DE	5.20249	-1.63152
MvSl-1064-A1-R4_MC06g07137	MvSl-1064-A1-R4_MC06	4.961436238	1.55E-45	10.13995741	9.659864411	5.145543415	4.752696941	DE	9.89991	4.94912
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	2.954530306	1.95E-39	6.83310143	6.952230121	3.819339089	4.064029716	DE	6.89267	3.94168
MvSl-1064-A1-R4_MC06g06947	MvSl-1064-A1-R4_MC06	2.992141745	2.50E-38	7.27487367	6.921893439	3.994885882	4.241754515	DE	7.09838	4.11832
MvSl-1064-A1-R4_MC06g06946	MvSl-1064-A1-R4_MC06	2.609554552	2.86E-34	7.865146254	7.631901091	5.037358769	5.248468515	DE	7.74852	5.14291
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	3.506293707	1.32E-31	9.059859955	9.578671633	5.734757334	5.934879493	DE	9.31927	5.83482
MvSl-1064-A1-R4_MC05-1g06212	MvSl-1064-A1-R4_MC05-2	3.285789246	3.18E-28	6.073875863	6.693858535	3.361896333	2.888856566	DE	6.38387	3.12538
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	2.862523103	8.17E-26	6.532218547	6.091154497	3.269272678	3.657029593	DE	6.31169	3.46315
MvSl-1064-A1-R4_A1g00495	MvSl-1064-A1-R4_A1	2.067703556	2.44E-24	7.697231419	7.555311714	5.56562656	5.55921022	DE	7.62627	5.56242
MvSl-1064-A1-R4_MC08g08647	MvSl-1064-A1-R4_MC08	2.581679028	3.65E-24	8.24001567	8.707673824	5.971545848	5.851728716	DE	8.47384	5.91164
MvSl-1064-A1-R4_A1g01136	MvSl-1064-A1-R4_A1	3.950834907	2.87E-22	4.943652812	4.196976043	0.722649631	0.762554686	DE	4.57031	0.742602
MvSl-1064-A1-R4_MC10-2g09885	MvSl-1064-A1-R4_MC10-1	3.676828507	3.94E-22	4.295967287	4.029528692	0.553409308	0.598137634	DE	4.16275	0.575773
MvSl-1064-A1-R4_MC10-2g09933	MvSl-1064-A1-R4_MC10-2	3.781624847	8.51E-21	3.698891989	3.84524514	0.079379939	0.140931413	DE	3.77207	0.110156
MvSl-1064-A1-R4_MC04-1g05411	MvSl-1064-A1-R4_MC04-1	3.873941315	2.01E-20	4.585593003	4.047625172	0.140423896	0.874631914	DE	4.31661	0.507528
MvSl-1064-A1-R4_MC14g11845	MvSl-1064-A1-R4_MC14	1.890821085	8.51E-18	7.240735341	7.310806182	5.544608664	5.211593025	DE	7.27577	5.3781
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	3.597650441	1.17E-17	4.892833455	4.462781998	0.507804335	1.595165087	DE	4.67781	1.05148
MvSl-1064-A1-R4_MC12g10810	MvSl-1064-A1-R4_MC12	3.067786419	1.88E-16	5.222071129	4.99522106	2.46773403	1.52819258	DE	5.10865	1.99796
MvSl-1064-A1-R4_MC13g11331	MvSl-1064-A1-R4_MC13	2.282346365	4.89E-16	8.883022865	9.315751834	6.911445233	6.752446813	DE	9.09939	6.83195
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	4.658089516	3.83E-14	2.141270708	2.406685599	-1.261007107	-2.803094116	DE	2.27398	-2.03205
MvSl-1064-A1-R4_A1g00972	MvSl-1064-A1-R4_A1	1.761422743	1.25E-13	6.560171736	7.009324041	5.057282036	5.029866928	DE	6.78475	5.04357
MvSl-1064-A1-R4_A1g00853	MvSl-1064-A1-R4_A1	1.602029695	5.80E-13	8.044929991	7.998057297	6.39283312	6.448007323	DE	8.02149	6.42042
MvSl-1064-A1-R4_MC05-2g06432	MvSl-1064-A1-R4_MC05-2	1.985323498	7.40E-13	7.596818383	8.188996697	6.135141628	5.712870625	DE	7.89291	5.92401
MvSl-1064-A1-R4_MC06g06945	MvSl-1064-A1-R4_MC06	2.950826932	7.68E-13	11.04671712	10.46487135	7.481345463	8.118154741	DE	10.7558	7.79975
MvSl-1064-A1-R4_MC04-1g05502	MvSl-1064-A1-R4_MC04-1	3.273642901	3.39E-12	2.75592618	2.764906201	-0.194454147	-0.532256666	DE	2.76042	-0.363355
MvSl-1064-A1-R4_MC03g04845	MvSl-1064-A1-R4_MC03	1.486982557	4.86E-12	6.959483833	7.143681876	5.655939253	5.47725252	DE	7.05158	5.5666
MvSl-1064-A1-R4_MC06g07033	MvSl-1064-A1-R4_MC01-2	2.935183439	1.68E-11	3.549406263	3.02448392	0.41202747	0.508322933	DE	3.28695	0.460175
MvSl-1064-A1-R4_MC01-2g03166	MvSl-1064-A1-R4_MC02	3.824812888	3.61E-11	1.975329844	2.615202973	-0.851396817	-1.617009462	DE	2.29527	-1.2342
MvSl-1064-A1-R4_MC08g08665	MvSl-1064-A1-R4_MC08	1.581058268	9.46E-11	7.830122261	8.026564329	6.536727355	6.139442165	DE	7.92834	6.33808
MvSl-1064-A1-R4_MC06g07136	MvSl-1064-A1-R4_MC06	1.427669969	1.14E-10	7.781012767	7.536212872	6.206461871	6.267297823	DE	7.65861	6.23688
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	1.93412253	2.82E-10	5.604931189	5.266432301	3.255541595	3.74322064	DE	5.43568	3.49938
MvSl-1064-A1-R4_MC03g05233	MvSl-1064-A1-R4_MC03	1.269865436	1.52E-09	7.490172823	7.490226911	6.300566925	6.13757113	DE	7.4902	6.21907
MvSl-1064-A1-R4_MC12g11286	MvSl-1064-A1-R4_MC01-1	1.598148608	3.97E-09	5.603351594	5.60109357	3.892140439	4.118165683	DE	5.60222	4.00515
MvSl-1064-A1-R4_MC01-1g02176	MvSl-1064-A1-R4_MC01-1	1.70690577	4.34E-09	5.119714335	5.479719263	3.570364569	3.651795537	DE	5.29972	3.61108
MvSl-1064-A1-R4_MC01-1g02869	MvSl-1064-A1-R4_MC01-1	5.23662639	5.32E-09	1.408161046	0.523547081	-2.803271624	-2.803094116	DE	0.965854	-2.80318
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	2.24131479	1.10E-08	3.650764111	4.196976043	1.616276656	1.854061975	DE	3.92387	1.73517
MvSl-1064-A1-R4_MC02g03498	MvSl-1064-A1-R4_MC02	2.377148195	2.03E-08	5.486534648	5.980113922	3.896570818	2.593676513	DE	5.73332	3.24512
MvSl-1064-A1-R4_MC03g05154	MvSl-1064-A1-R4_MC03	1.272732544	6.10E-08	6.52054911	6.791722631	5.28386949	5.491971976	DE	6.65614	5.38792
MvSl-1064-A1-R4_A1g00021	MvSl-1064-A1-R4_A1	1.514094485	7.51E-08	5.839041376	5.457895284	4.191586542	4.110555238	DE	5.64847	4.15107
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	1.64719803	7.96E-08	6.547084735	5.863644433	4.361456565	4.807856549	DE	6.20536	4.58466
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	1.361803636	8.67E-08	6.185765975	5.880148605	4.707452897	4.65667321	DE	6.03296	4.68206
MvSl-1064-A1-R4_A1g00646	MvSl-1064-A1-R4_A1	1.509647233	8.67E-08	8.335397296	8.796465639	7.191153531	6.949277912	DE	8.56593	7.07022
MvSl-1064-A1-R4_A1g00209	MvSl-1064-A1-R4_A1	1.275245122	1.08E-07	6.343580288	6.224399169	4.982149778	5.041920655	DE	6.28399	5.01204
MvSl-1064-A1-R4_MC03g04807	MvSl-1064-A1-R4_MC03	2.131557996	1.55E-07	3.411792828	3.787190476	1.699768436	1.306319565	DE	3.59949	1.50304
MvSl-1064-A1-R4_MC08g08318	MvSl-1064-A1-R4_MC08	2.386265286	2.28E-07	3.034361983	2.674633466	0.309437219	0.762554686	DE	2.8545	0.535996
