MvSl-1064-A1-R4_A1g00014	bPAR	bPAR	0	0	0	0	0	0	1	0	2	3.986166643	-1.647743756	1.647743756	4.11E-07	1.40E-05	2.493258973	3.300788254	4.693735746	4.474975314	Down	DE	MvSl-1064-A2-R4_A2g00014	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g00015	bPAR	bPAR	0	0	0	0	0	0	1	0	2	4.728011616	-2.421298156	2.421298156	1.59E-15	1.42E-13	2.609544687	3.426239624	5.587874592	5.369976294	Down	DE	MvSl-1064-A2-R4_A2g00015	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g00016	bPAR	bPAR	0	0	0	0	0	0	1	0	2	1.823444182	-2.671972801	2.671972801	1.24E-09	5.82E-08	-0.483640272	0.457320064	2.683885317	2.5530178	Down	DE	MvSl-1064-A2-R4_A2g00016	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g00029	bPAR	bPAR	0	0	2	0	1	0	0	0	0	6.297648826	4.988993955	4.988993955	1.54E-87	1.88E-84	7.418271616	7.059641211	2.207478765	2.365830005	Up	DE	MvSl-1064-A2-R4_A2g00029	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g00030	bPAR	bPAR	0	0	2	0	1	0	0	0	0	7.934547299	2.637888472	2.637888472	2.29E-30	4.36E-28	8.812093292	8.61919494	6.147697071	6.014483292	Up	DE	MvSl-1064-A2-R4_A2g00030	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g00073	bPAR	bPAR	0	0	0	0	0	0	0	0	0	5.103829051	0.811477637	0.811477637	0.001586955	0.025743608	5.292301387	5.59407755	4.36206763	4.876735855	Up	DE	MvSl-1064-A2-R4_A2g00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g00078	bPAR	bPAR	0	0	0	0	0	0	0	0	1	7.162015405	-0.993002656	0.993002656	8.92E-05	0.002056118	6.188489281	6.891761894	7.771153038	7.347523635	Down	DE	MvSl-1064-A2-R4_A2g00078	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MvSl-1064-A1-R4_A1g00079	bPAR	bPAR	0	0	0	0	0	0	0	1	2	5.694014129	-1.646693649	1.646693649	7.76E-10	3.79E-08	4.856897194	4.413095053	5.91206624	6.597469001	Down	DE	MvSl-1064-A2-R4_A2g00079	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
MvSl-1064-A1-R4_A1g00080	bPAR	bPAR	0	0	0	0	0	0	1	1	1	5.542369321	-1.367630539	1.367630539	5.04E-10	2.49E-08	4.671337984	4.740031501	5.91079222	6.21449043	Down	DE	MvSl-1064-A2-R4_A2g00080	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1
MvSl-1064-A1-R4_A1g00081	Black	OldStrata	0	0	0	0	0	0	1	2	0	5.666856495	-2.764413249	2.764413249	2.80E-28	4.52E-26	3.896655408	3.506191765	6.231726911	6.674746223	Down	DE	MvSl-1064-A2-R4_A2g00081	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
